ID_can,ID_ind,ID_pop,ID_sp,can,ind,pop,sp,dur,df,ci,pn,pr,pl,BS,TE,LAT,LONG
1927,81,12,1,13,2,saomigueldoscampos,Phyllomedusa_nordestina,0.026,2062.5,3.904,3,115.3846154,0.005666667,35.47,25.4,-9.76727,-36.03874
1928,81,12,1,14,2,saomigueldoscampos,Phyllomedusa_nordestina,0.028,2062.5,3.036,3,107.1428571,0.005333333,35.47,25.4,-9.76727,-36.03874
1929,81,12,1,15,2,saomigueldoscampos,Phyllomedusa_nordestina,0.034,2062.5,2.458,4,117.6470588,0.006,35.47,25.4,-9.76727,-36.03874
1930,81,12,1,16,2,saomigueldoscampos,Phyllomedusa_nordestina,0.021,2062.5,56.605,3,142.8571429,0.004666667,35.47,25.4,-9.76727,-36.03874
1931,81,12,1,17,2,saomigueldoscampos,Phyllomedusa_nordestina,0.03,2062.5,9.21,4,133.3333333,0.006,35.47,25.4,-9.76727,-36.03874
1932,81,12,1,18,2,saomigueldoscampos,Phyllomedusa_nordestina,0.028,1875,5.216,3,107.1428571,0.006,35.47,25.4,-9.76727,-36.03874
1933,81,12,1,19,2,saomigueldoscampos,Phyllomedusa_nordestina,0.033,2062.5,NA,4,121.2121212,0.006,35.47,25.4,-9.76727,-36.03874
1934,82,12,1,1,3,saomigueldoscampos,Phyllomedusa_nordestina,0.027,2250,2.667,4,148.1481481,0.007,34.45,25.4,-9.76727,-36.03874
1935,82,12,1,2,3,saomigueldoscampos,Phyllomedusa_nordestina,0.073,2062.5,2.792,4,54.79452055,0.007,34.45,25.4,-9.76727,-36.03874
1936,82,12,1,3,3,saomigueldoscampos,Phyllomedusa_nordestina,0.067,2062.5,3.296,4,59.70149254,0.00725,34.45,25.4,-9.76727,-36.03874
1937,82,12,1,4,3,saomigueldoscampos,Phyllomedusa_nordestina,0.028,2062.5,2.199,4,142.8571429,0.006,34.45,25.4,-9.76727,-36.03874
1938,82,12,1,5,3,saomigueldoscampos,Phyllomedusa_nordestina,0.062,2062.5,127.051,4,64.51612903,0.0075,34.45,25.4,-9.76727,-36.03874
1939,82,12,1,6,3,saomigueldoscampos,Phyllomedusa_nordestina,0.03,2062.5,8.493,4,133.3333333,0.006,34.45,25.4,-9.76727,-36.03874
1940,82,12,1,7,3,saomigueldoscampos,Phyllomedusa_nordestina,0.03,2062.5,124.129,4,133.3333333,0.006,34.45,25.4,-9.76727,-36.03874
1941,82,12,1,8,3,saomigueldoscampos,Phyllomedusa_nordestina,0.029,2062.5,6.537,4,137.9310345,0.0075,34.45,25.4,-9.76727,-36.03874
1942,82,12,1,9,3,saomigueldoscampos,Phyllomedusa_nordestina,0.029,2062.5,5.834,4,137.9310345,0.006,34.45,25.4,-9.76727,-36.03874
1943,82,12,1,10,3,saomigueldoscampos,Phyllomedusa_nordestina,0.029,2062.5,2.603,4,137.9310345,0.006,34.45,25.4,-9.76727,-36.03874
1944,82,12,1,11,3,saomigueldoscampos,Phyllomedusa_nordestina,0.028,2062.5,3.45,4,142.8571429,0.007,34.45,25.4,-9.76727,-36.03874
1945,82,12,1,12,3,saomigueldoscampos,Phyllomedusa_nordestina,0.029,1875,2.229,4,137.9310345,0.007,34.45,25.4,-9.76727,-36.03874
1946,82,12,1,13,3,saomigueldoscampos,Phyllomedusa_nordestina,0.025,2062.5,2.744,3,120,0.005,34.45,25.4,-9.76727,-36.03874
1947,82,12,1,14,3,saomigueldoscampos,Phyllomedusa_nordestina,0.018,2062.5,2.486,3,166.6666667,0.004666667,34.45,25.4,-9.76727,-36.03874
1948,82,12,1,15,3,saomigueldoscampos,Phyllomedusa_nordestina,0.029,2062.5,2.319,4,137.9310345,0.007,34.45,25.4,-9.76727,-36.03874
1949,82,12,1,16,3,saomigueldoscampos,Phyllomedusa_nordestina,0.026,2062.5,NA,4,153.8461538,0.006,34.45,25.4,-9.76727,-36.03874
1950,83,12,1,1,4,saomigueldoscampos,Phyllomedusa_nordestina,0.015,2250,12.514,2,133.3333333,0.0055,34.77,25.4,-9.76727,-36.03874
1951,83,12,1,2,4,saomigueldoscampos,Phyllomedusa_nordestina,0.022,2250,10.346,2,90.90909091,0.008,34.77,25.4,-9.76727,-36.03874
1952,83,12,1,3,4,saomigueldoscampos,Phyllomedusa_nordestina,0.019,2250,61.376,2,105.2631579,0.0065,34.77,25.4,-9.76727,-36.03874
1953,83,12,1,4,4,saomigueldoscampos,Phyllomedusa_nordestina,0.028,2250,85.958,2,71.42857143,0.0075,34.77,25.4,-9.76727,-36.03874
1954,83,12,1,5,4,saomigueldoscampos,Phyllomedusa_nordestina,0.03,2250,10.664,2,66.66666667,0.009,34.77,25.4,-9.76727,-36.03874
1955,83,12,1,6,4,saomigueldoscampos,Phyllomedusa_nordestina,0.022,2250,3.538,2,90.90909091,0.0075,34.77,25.4,-9.76727,-36.03874
1956,83,12,1,7,4,saomigueldoscampos,Phyllomedusa_nordestina,0.022,2250,45.068,2,90.90909091,0.0075,34.77,25.4,-9.76727,-36.03874
1957,83,12,1,8,4,saomigueldoscampos,Phyllomedusa_nordestina,0.017,2250,3.138,2,117.6470588,0.006,34.77,25.4,-9.76727,-36.03874
1958,83,12,1,9,4,saomigueldoscampos,Phyllomedusa_nordestina,0.032,2250,4.322,3,93.75,0.006666667,34.77,25.4,-9.76727,-36.03874
1959,83,12,1,10,4,saomigueldoscampos,Phyllomedusa_nordestina,0.021,2250,10.68,2,95.23809524,0.0085,34.77,25.4,-9.76727,-36.03874
1960,83,12,1,11,4,saomigueldoscampos,Phyllomedusa_nordestina,0.022,2250,NA,2,90.90909091,0.009,34.77,25.4,-9.76727,-36.03874
1961,84,12,1,1,5,saomigueldoscampos,Phyllomedusa_nordestina,0.07,2250,2.042,5,71.42857143,0.0062,34.12,25.4,-9.76727,-36.03874
1962,84,12,1,2,5,saomigueldoscampos,Phyllomedusa_nordestina,0.05,2250,2.195,4,80,0.0065,34.12,25.4,-9.76727,-36.03874
1963,84,12,1,3,5,saomigueldoscampos,Phyllomedusa_nordestina,0.05,2250,2.546,4,80,0.006,34.12,25.4,-9.76727,-36.03874
1964,84,12,1,4,5,saomigueldoscampos,Phyllomedusa_nordestina,0.054,2250,2.319,4,74.07407407,0.0065,34.12,25.4,-9.76727,-36.03874
1965,84,12,1,5,5,saomigueldoscampos,Phyllomedusa_nordestina,0.053,2062.5,NA,4,75.47169811,0.00575,34.12,25.4,-9.76727,-36.03874
1966,85,12,1,1,6,saomigueldoscampos,Phyllomedusa_nordestina,0.024,2437.5,60.277,3,125,0.005333333,32.75,19.3,-9.76727,-36.03874
1967,85,12,1,2,6,saomigueldoscampos,Phyllomedusa_nordestina,0.024,2437.5,21.742,3,125,0.004333333,32.75,19.3,-9.76727,-36.03874
1968,85,12,1,3,6,saomigueldoscampos,Phyllomedusa_nordestina,0.023,2437.5,5.448,3,130.4347826,0.004333333,32.75,19.3,-9.76727,-36.03874
1969,85,12,1,4,6,saomigueldoscampos,Phyllomedusa_nordestina,0.023,2437.5,120.113,3,130.4347826,0.004333333,32.75,19.3,-9.76727,-36.03874
1970,85,12,1,5,6,saomigueldoscampos,Phyllomedusa_nordestina,0.025,2437.5,18.406,3,120,0.004666667,32.75,19.3,-9.76727,-36.03874
1971,85,12,1,6,6,saomigueldoscampos,Phyllomedusa_nordestina,0.022,2437.5,8.408,3,136.3636364,0.003666667,32.75,19.3,-9.76727,-36.03874
1972,85,12,1,7,6,saomigueldoscampos,Phyllomedusa_nordestina,0.023,2437.5,NA,3,130.4347826,0.005333333,32.75,19.3,-9.76727,-36.03874
1973,86,12,1,1,7,saomigueldoscampos,Phyllomedusa_nordestina,0.023,2250,65.615,3,130.4347826,0.005,33.16,19.3,-9.76727,-36.03874
1974,86,12,1,2,7,saomigueldoscampos,Phyllomedusa_nordestina,0.017,2437.5,8.776,2,117.6470588,0.0075,33.16,19.3,-9.76727,-36.03874
1975,86,12,1,3,7,saomigueldoscampos,Phyllomedusa_nordestina,0.027,2250,5.869,3,111.1111111,0.007,33.16,19.3,-9.76727,-36.03874
1976,86,12,1,4,7,saomigueldoscampos,Phyllomedusa_nordestina,0.022,2437.5,6.456,3,136.3636364,0.004333333,33.16,19.3,-9.76727,-36.03874
1977,86,12,1,5,7,saomigueldoscampos,Phyllomedusa_nordestina,0.013,2437.5,68.386,2,153.8461538,0.004,33.16,19.3,-9.76727,-36.03874
1978,86,12,1,6,7,saomigueldoscampos,Phyllomedusa_nordestina,0.029,2250,50.483,3,103.4482759,0.005333333,33.16,19.3,-9.76727,-36.03874
1979,86,12,1,7,7,saomigueldoscampos,Phyllomedusa_nordestina,0.018,2437.5,19.898,2,111.1111111,0.008,33.16,19.3,-9.76727,-36.03874
1980,86,12,1,8,7,saomigueldoscampos,Phyllomedusa_nordestina,0.016,2437.5,25.591,2,125,0.007,33.16,19.3,-9.76727,-36.03874
1981,86,12,1,9,7,saomigueldoscampos,Phyllomedusa_nordestina,0.018,2250,6.177,2,111.1111111,0.0075,33.16,19.3,-9.76727,-36.03874
1982,86,12,1,10,7,saomigueldoscampos,Phyllomedusa_nordestina,0.027,2250,3.064,3,111.1111111,0.006333333,33.16,19.3,-9.76727,-36.03874
1983,86,12,1,11,7,saomigueldoscampos,Phyllomedusa_nordestina,0.016,2250,3.219,2,125,0.0055,33.16,19.3,-9.76727,-36.03874
1984,86,12,1,12,7,saomigueldoscampos,Phyllomedusa_nordestina,0.022,2250,2.472,3,136.3636364,0.004333333,33.16,19.3,-9.76727,-36.03874
1985,86,12,1,13,7,saomigueldoscampos,Phyllomedusa_nordestina,0.015,2250,2.522,2,133.3333333,0.005,33.16,19.3,-9.76727,-36.03874
1986,86,12,1,14,7,saomigueldoscampos,Phyllomedusa_nordestina,0.025,2250,2.187,3,120,0.005,33.16,19.3,-9.76727,-36.03874
1987,86,12,1,15,7,saomigueldoscampos,Phyllomedusa_nordestina,0.023,2250,1.866,3,130.4347826,0.004333333,33.16,19.3,-9.76727,-36.03874
1988,86,12,1,16,7,saomigueldoscampos,Phyllomedusa_nordestina,0.022,2250,2.008,3,136.3636364,0.004666667,33.16,19.3,-9.76727,-36.03874
1989,86,12,1,17,7,saomigueldoscampos,Phyllomedusa_nordestina,0.022,2250,2.191,3,136.3636364,0.005333333,33.16,19.3,-9.76727,-36.03874
1990,86,12,1,18,7,saomigueldoscampos,Phyllomedusa_nordestina,0.023,2250,2.196,3,130.4347826,0.005333333,33.16,19.3,-9.76727,-36.03874
1991,86,12,1,19,7,saomigueldoscampos,Phyllomedusa_nordestina,0.023,2250,NA,3,130.4347826,0.005,33.16,19.3,-9.76727,-36.03874
1992,87,12,1,1,8,saomigueldoscampos,Phyllomedusa_nordestina,0.024,2062.5,12.805,3,125,0.005333333,34.34,19.3,-9.76727,-36.03874
1993,87,12,1,2,8,saomigueldoscampos,Phyllomedusa_nordestina,0.023,2062.5,35.207,3,130.4347826,0.005333333,34.34,19.3,-9.76727,-36.03874
1994,87,12,1,3,8,saomigueldoscampos,Phyllomedusa_nordestina,0.021,2062.5,3.446,3,142.8571429,0.005,34.34,19.3,-9.76727,-36.03874
1995,87,12,1,4,8,saomigueldoscampos,Phyllomedusa_nordestina,0.023,2062.5,4.265,3,130.4347826,0.005333333,34.34,19.3,-9.76727,-36.03874
1996,87,12,1,5,8,saomigueldoscampos,Phyllomedusa_nordestina,0.023,2062.5,4.343,3,130.4347826,0.005666667,34.34,19.3,-9.76727,-36.03874
1997,87,12,1,6,8,saomigueldoscampos,Phyllomedusa_nordestina,0.021,2062.5,1.781,3,142.8571429,0.005333333,34.34,19.3,-9.76727,-36.03874
1998,87,12,1,7,8,saomigueldoscampos,Phyllomedusa_nordestina,0.019,2062.5,2.081,3,157.8947368,0.005333333,34.34,19.3,-9.76727,-36.03874
1999,87,12,1,8,8,saomigueldoscampos,Phyllomedusa_nordestina,0.047,2062.5,1.696,4,85.10638298,0.00475,34.34,19.3,-9.76727,-36.03874
2000,87,12,1,9,8,saomigueldoscampos,Phyllomedusa_nordestina,0.047,2062.5,1.356,4,85.10638298,0.005,34.34,19.3,-9.76727,-36.03874
2001,87,12,1,10,8,saomigueldoscampos,Phyllomedusa_nordestina,0.048,2062.5,1.464,4,83.33333333,0.0055,34.34,19.3,-9.76727,-36.03874
2002,87,12,1,11,8,saomigueldoscampos,Phyllomedusa_nordestina,0.044,1875,1.153,4,90.90909091,0.005,34.34,19.3,-9.76727,-36.03874
2003,87,12,1,12,8,saomigueldoscampos,Phyllomedusa_nordestina,0.043,2062.5,1.535,4,93.02325581,0.00575,34.34,19.3,-9.76727,-36.03874
2004,87,12,1,13,8,saomigueldoscampos,Phyllomedusa_nordestina,0.042,2062.5,1.225,4,95.23809524,0.0055,34.34,19.3,-9.76727,-36.03874
2005,87,12,1,14,8,saomigueldoscampos,Phyllomedusa_nordestina,0.043,2062.5,1.467,4,93.02325581,0.00475,34.34,19.3,-9.76727,-36.03874
2006,87,12,1,15,8,saomigueldoscampos,Phyllomedusa_nordestina,0.045,2062.5,1.232,4,88.88888889,0.005,34.34,19.3,-9.76727,-36.03874
2007,87,12,1,16,8,saomigueldoscampos,Phyllomedusa_nordestina,0.042,2062.5,1.396,4,95.23809524,0.0055,34.34,19.3,-9.76727,-36.03874
2008,87,12,1,17,8,saomigueldoscampos,Phyllomedusa_nordestina,0.043,2062.5,1.234,4,93.02325581,0.00525,34.34,19.3,-9.76727,-36.03874
2009,87,12,1,18,8,saomigueldoscampos,Phyllomedusa_nordestina,0.062,2062.5,1.257,5,80.64516129,0.0048,34.34,19.3,-9.76727,-36.03874
2010,87,12,1,19,8,saomigueldoscampos,Phyllomedusa_nordestina,0.06,2062.5,1.336,5,83.33333333,0.0048,34.34,19.3,-9.76727,-36.03874
2011,87,12,1,20,8,saomigueldoscampos,Phyllomedusa_nordestina,0.057,2062.5,1.21,6,105.2631579,0.006,34.34,19.3,-9.76727,-36.03874
2012,87,12,1,21,8,saomigueldoscampos,Phyllomedusa_nordestina,0.058,2062.5,2.474,5,86.20689655,0.005,34.34,19.3,-9.76727,-36.03874
2013,87,12,1,22,8,saomigueldoscampos,Phyllomedusa_nordestina,0.06,2062.5,1.263,5,83.33333333,0.0044,34.34,19.3,-9.76727,-36.03874
2014,87,12,1,23,8,saomigueldoscampos,Phyllomedusa_nordestina,0.06,2062.5,2.001,5,83.33333333,0.0046,34.34,19.3,-9.76727,-36.03874
2015,87,12,1,24,8,saomigueldoscampos,Phyllomedusa_nordestina,0.058,2062.5,1.277,5,86.20689655,0.0054,34.34,19.3,-9.76727,-36.03874
2016,87,12,1,25,8,saomigueldoscampos,Phyllomedusa_nordestina,0.054,1875,1.28,5,92.59259259,0.0044,34.34,19.3,-9.76727,-36.03874
2017,87,12,1,26,8,saomigueldoscampos,Phyllomedusa_nordestina,0.058,2062.5,1.192,5,86.20689655,0.0042,34.34,19.3,-9.76727,-36.03874
2018,87,12,1,27,8,saomigueldoscampos,Phyllomedusa_nordestina,0.054,2062.5,1.242,5,92.59259259,0.004,34.34,19.3,-9.76727,-36.03874
2019,87,12,1,28,8,saomigueldoscampos,Phyllomedusa_nordestina,0.049,1875,2.341,5,102.0408163,0.006,34.34,19.3,-9.76727,-36.03874
2020,87,12,1,29,8,saomigueldoscampos,Phyllomedusa_nordestina,0.039,2062.5,1.492,4,102.5641026,0.0045,34.34,19.3,-9.76727,-36.03874
2021,87,12,1,30,8,saomigueldoscampos,Phyllomedusa_nordestina,0.052,2062.5,1.361,5,96.15384615,0.0042,34.34,19.3,-9.76727,-36.03874
2022,87,12,1,31,8,saomigueldoscampos,Phyllomedusa_nordestina,0.054,2062.5,1.241,6,111.1111111,0.006,34.34,19.3,-9.76727,-36.03874
2023,87,12,1,32,8,saomigueldoscampos,Phyllomedusa_nordestina,0.053,2062.5,1.401,6,113.2075472,0.005,34.34,19.3,-9.76727,-36.03874
2024,87,12,1,33,8,saomigueldoscampos,Phyllomedusa_nordestina,0.065,2062.5,142.989,7,107.6923077,0.004,34.34,19.3,-9.76727,-36.03874
2025,87,12,1,34,8,saomigueldoscampos,Phyllomedusa_nordestina,0.022,2062.5,3.595,3,136.3636364,0.005,34.34,19.3,-9.76727,-36.03874
2026,87,12,1,35,8,saomigueldoscampos,Phyllomedusa_nordestina,0.022,2062.5,2.865,3,136.3636364,0.005333333,34.34,19.3,-9.76727,-36.03874
2027,87,12,1,36,8,saomigueldoscampos,Phyllomedusa_nordestina,0.022,2062.5,1.485,3,136.3636364,0.005333333,34.34,19.3,-9.76727,-36.03874
2028,87,12,1,37,8,saomigueldoscampos,Phyllomedusa_nordestina,0.046,2062.5,2.411,5,108.6956522,0.004,34.34,19.3,-9.76727,-36.03874
2029,87,12,1,38,8,saomigueldoscampos,Phyllomedusa_nordestina,0.05,2062.5,1.242,4,80,0.00575,34.34,19.3,-9.76727,-36.03874
2030,87,12,1,39,8,saomigueldoscampos,Phyllomedusa_nordestina,0.044,2062.5,1.845,4,90.90909091,0.00525,34.34,19.3,-9.76727,-36.03874
2031,87,12,1,40,8,saomigueldoscampos,Phyllomedusa_nordestina,0.045,2062.5,1.331,4,88.88888889,0.00525,34.34,19.3,-9.76727,-36.03874
2032,87,12,1,41,8,saomigueldoscampos,Phyllomedusa_nordestina,0.043,2062.5,1.143,4,93.02325581,0.00525,34.34,19.3,-9.76727,-36.03874
2033,87,12,1,42,8,saomigueldoscampos,Phyllomedusa_nordestina,0.041,2062.5,1.388,4,97.56097561,0.00575,34.34,19.3,-9.76727,-36.03874
2034,87,12,1,43,8,saomigueldoscampos,Phyllomedusa_nordestina,0.045,1875,1.147,4,88.88888889,0.0055,34.34,19.3,-9.76727,-36.03874
2035,87,12,1,44,8,saomigueldoscampos,Phyllomedusa_nordestina,0.043,2062.5,1.299,4,93.02325581,0.00575,34.34,19.3,-9.76727,-36.03874
2036,87,12,1,45,8,saomigueldoscampos,Phyllomedusa_nordestina,0.04,2062.5,1.27,5,125,0.005,34.34,19.3,-9.76727,-36.03874
2037,87,12,1,46,8,saomigueldoscampos,Phyllomedusa_nordestina,0.064,2062.5,NA,5,78.125,0.0048,34.34,19.3,-9.76727,-36.03874
2038,88,13,1,1,1,taquaritingacaatinga,Phyllomedusa_nordestina,0.021,1875,3.414,3,142.8571429,0.006,33.16,19.4,-7.78168,-36.23349
2039,88,13,1,2,1,taquaritingacaatinga,Phyllomedusa_nordestina,0.021,1875,4.068,3,142.8571429,0.005666667,33.16,19.4,-7.78168,-36.23349
2040,88,13,1,3,1,taquaritingacaatinga,Phyllomedusa_nordestina,0.021,1875,2.353,3,142.8571429,0.005666667,33.16,19.4,-7.78168,-36.23349
2041,88,13,1,4,1,taquaritingacaatinga,Phyllomedusa_nordestina,0.055,2062.5,2.341,4,72.72727273,0.006,33.16,19.4,-7.78168,-36.23349
2042,88,13,1,5,1,taquaritingacaatinga,Phyllomedusa_nordestina,0.047,2062.5,3.54,4,85.10638298,0.00525,33.16,19.4,-7.78168,-36.23349
2043,88,13,1,6,1,taquaritingacaatinga,Phyllomedusa_nordestina,0.047,2062.5,2.451,4,85.10638298,0.00575,33.16,19.4,-7.78168,-36.23349
2044,88,13,1,7,1,taquaritingacaatinga,Phyllomedusa_nordestina,0.05,1875,NA,4,80,0.0055,33.16,19.4,-7.78168,-36.23349
2045,89,13,1,1,2,taquaritingacaatinga,Phyllomedusa_nordestina,0.017,1875,38.558,2,117.6470588,0.006,33.62,19.4,-7.78168,-36.23349
2046,89,13,1,2,2,taquaritingacaatinga,Phyllomedusa_nordestina,0.016,1875,7.892,2,125,0.0058,33.62,19.4,-7.78168,-36.23349
2047,89,13,1,3,2,taquaritingacaatinga,Phyllomedusa_nordestina,0.022,1500,4.809,3,136.3636364,0.005666667,33.62,19.4,-7.78168,-36.23349
2048,89,13,1,4,2,taquaritingacaatinga,Phyllomedusa_nordestina,0.029,1875,3.929,3,103.4482759,0.007,33.62,19.4,-7.78168,-36.23349
2049,89,13,1,5,2,taquaritingacaatinga,Phyllomedusa_nordestina,0.021,1875,3.282,3,142.8571429,0.005,33.62,19.4,-7.78168,-36.23349
2050,89,13,1,6,2,taquaritingacaatinga,Phyllomedusa_nordestina,0.025,1875,3.876,3,120,0.005,33.62,19.4,-7.78168,-36.23349
2051,89,13,1,7,2,taquaritingacaatinga,Phyllomedusa_nordestina,0.024,2062.5,2.851,3,125,0.005333333,33.62,19.4,-7.78168,-36.23349
2052,89,13,1,8,2,taquaritingacaatinga,Phyllomedusa_nordestina,0.025,1875,NA,3,120,0.006,33.62,19.4,-7.78168,-36.23349
2053,90,13,1,1,3,taquaritingacaatinga,Phyllomedusa_nordestina,0.025,2062.5,4.178,3,120,0.006333333,32.98,19.3,-7.78168,-36.23349
2054,90,13,1,2,3,taquaritingacaatinga,Phyllomedusa_nordestina,0.021,2062.5,3.698,3,142.8571429,0.005666667,32.98,19.3,-7.78168,-36.23349
2055,90,13,1,3,3,taquaritingacaatinga,Phyllomedusa_nordestina,0.023,2062.5,3.869,3,130.4347826,0.006,32.98,19.3,-7.78168,-36.23349
2056,90,13,1,4,3,taquaritingacaatinga,Phyllomedusa_nordestina,0.022,2062.5,2.955,3,136.3636364,0.005333333,32.98,19.3,-7.78168,-36.23349
2057,90,13,1,5,3,taquaritingacaatinga,Phyllomedusa_nordestina,0.019,2062.5,NA,3,157.8947368,0.005333333,32.98,19.3,-7.78168,-36.23349
2058,90,13,1,6,3,taquaritingacaatinga,Phyllomedusa_nordestina,0.026,2062.5,7.418,3,115.3846154,0.006666667,32.98,19.3,-7.78168,-36.23349
2059,90,13,1,7,3,taquaritingacaatinga,Phyllomedusa_nordestina,0.026,2062.5,6.106,3,115.3846154,0.007333333,32.98,19.3,-7.78168,-36.23349
2060,90,13,1,8,3,taquaritingacaatinga,Phyllomedusa_nordestina,0.024,2062.5,2.193,3,125,0.007,32.98,19.3,-7.78168,-36.23349
2061,90,13,1,9,3,taquaritingacaatinga,Phyllomedusa_nordestina,0.027,2062.5,2.122,3,111.1111111,0.006666667,32.98,19.3,-7.78168,-36.23349
2062,90,13,1,10,3,taquaritingacaatinga,Phyllomedusa_nordestina,0.026,2062.5,2.259,3,115.3846154,0.007666667,32.98,19.3,-7.78168,-36.23349
2063,90,13,1,11,3,taquaritingacaatinga,Phyllomedusa_nordestina,0.023,2062.5,2.13,3,130.4347826,0.006333333,32.98,19.3,-7.78168,-36.23349
2064,90,13,1,12,3,taquaritingacaatinga,Phyllomedusa_nordestina,0.023,2062.5,1.753,3,130.4347826,0.007,32.98,19.3,-7.78168,-36.23349
2065,90,13,1,13,3,taquaritingacaatinga,Phyllomedusa_nordestina,0.061,2062.5,2.805,4,65.57377049,0.0065,32.98,19.3,-7.78168,-36.23349
2066,90,13,1,14,3,taquaritingacaatinga,Phyllomedusa_nordestina,0.026,2062.5,1.533,3,115.3846154,0.007,32.98,19.3,-7.78168,-36.23349
2067,90,13,1,15,3,taquaritingacaatinga,Phyllomedusa_nordestina,0.055,2062.5,2.181,4,72.72727273,0.00725,32.98,19.3,-7.78168,-36.23349
2068,90,13,1,16,3,taquaritingacaatinga,Phyllomedusa_nordestina,0.053,2062.5,1.989,4,75.47169811,0.0065,32.98,19.3,-7.78168,-36.23349
2069,90,13,1,17,3,taquaritingacaatinga,Phyllomedusa_nordestina,0.054,2062.5,1.905,4,74.07407407,0.007,32.98,19.3,-7.78168,-36.23349
2070,90,13,1,18,3,taquaritingacaatinga,Phyllomedusa_nordestina,0.049,2062.5,1.971,4,81.63265306,0.0065,32.98,19.3,-7.78168,-36.23349
2071,90,13,1,19,3,taquaritingacaatinga,Phyllomedusa_nordestina,0.049,2062.5,2.043,4,81.63265306,0.00725,32.98,19.3,-7.78168,-36.23349
2072,90,13,1,20,3,taquaritingacaatinga,Phyllomedusa_nordestina,0.049,2062.5,2.505,4,81.63265306,0.007,32.98,19.3,-7.78168,-36.23349
2073,90,13,1,21,3,taquaritingacaatinga,Phyllomedusa_nordestina,0.048,2062.5,NA,4,83.33333333,0.007,32.98,19.3,-7.78168,-36.23349
2074,91,13,1,1,4,taquaritingacaatinga,Phyllomedusa_nordestina,0.029,2062.5,53.951,3,103.4482759,0.006333333,32.65,19.3,-7.78168,-36.23349
2075,91,13,1,2,4,taquaritingacaatinga,Phyllomedusa_nordestina,0.024,2062.5,64.7,4,166.6666667,0.0038,32.65,19.3,-7.78168,-36.23349
2076,91,13,1,3,4,taquaritingacaatinga,Phyllomedusa_nordestina,0.022,2062.5,21.428,4,181.8181818,0.00375,32.65,19.3,-7.78168,-36.23349
2077,91,13,1,4,4,taquaritingacaatinga,Phyllomedusa_nordestina,0.024,2062.5,NA,4,166.6666667,0.0037,32.65,19.3,-7.78168,-36.23349
2078,91,13,1,5,4,taquaritingacaatinga,Phyllomedusa_nordestina,0.025,2062.5,99.152,4,160,0.00375,32.65,19.3,-7.78168,-36.23349
2079,91,13,1,6,4,taquaritingacaatinga,Phyllomedusa_nordestina,0.021,1875,10.253,4,190.4761905,0.00325,32.65,19.3,-7.78168,-36.23349
2080,91,13,1,7,4,taquaritingacaatinga,Phyllomedusa_nordestina,0.026,2062.5,19.875,4,153.8461538,0.005,32.65,19.3,-7.78168,-36.23349
2081,91,13,1,8,4,taquaritingacaatinga,Phyllomedusa_nordestina,0.023,1875,46.017,4,173.9130435,0.00375,32.65,19.3,-7.78168,-36.23349
2082,91,13,1,9,4,taquaritingacaatinga,Phyllomedusa_nordestina,0.021,1875,NA,4,190.4761905,0.004,32.65,19.3,-7.78168,-36.23349
2083,92,13,1,1,5,taquaritingacaatinga,Phyllomedusa_nordestina,0.022,2062.5,12.219,3,136.3636364,0.004333333,33.56,18.7,-7.78168,-36.23349
2084,92,13,1,2,5,taquaritingacaatinga,Phyllomedusa_nordestina,0.014,2062.5,6.302,2,142.8571429,0.005,33.56,18.7,-7.78168,-36.23349
2085,92,13,1,3,5,taquaritingacaatinga,Phyllomedusa_nordestina,0.023,2062.5,38.836,3,130.4347826,0.004,33.56,18.7,-7.78168,-36.23349
2086,92,13,1,4,5,taquaritingacaatinga,Phyllomedusa_nordestina,0.026,1875,35.443,3,115.3846154,0.005666667,33.56,18.7,-7.78168,-36.23349
2087,92,13,1,5,5,taquaritingacaatinga,Phyllomedusa_nordestina,0.015,2250,40.392,2,133.3333333,0.0045,33.56,18.7,-7.78168,-36.23349
2088,92,13,1,6,5,taquaritingacaatinga,Phyllomedusa_nordestina,0.025,2062.5,41.68,3,120,0.006333333,33.56,18.7,-7.78168,-36.23349
2089,92,13,1,7,5,taquaritingacaatinga,Phyllomedusa_nordestina,0.016,2062.5,NA,2,125,0.0055,33.56,18.7,-7.78168,-36.23349
2090,93,13,1,1,6,taquaritingacaatinga,Phyllomedusa_nordestina,0.018,2062.5,11.449,3,166.6666667,0.004666667,36.35,18,-7.78168,-36.23349
2091,93,13,1,2,6,taquaritingacaatinga,Phyllomedusa_nordestina,0.019,2062.5,17.595,3,157.8947368,0.005,36.35,18,-7.78168,-36.23349
2092,93,13,1,3,6,taquaritingacaatinga,Phyllomedusa_nordestina,0.02,2062.5,20.225,3,150,0.005333333,36.35,18,-7.78168,-36.23349
2093,93,13,1,4,6,taquaritingacaatinga,Phyllomedusa_nordestina,0.023,2062.5,35.853,4,173.9130435,0.004,36.35,18,-7.78168,-36.23349
2094,93,13,1,5,6,taquaritingacaatinga,Phyllomedusa_nordestina,0.02,2062.5,12.655,3,150,0.005,36.35,18,-7.78168,-36.23349
2095,93,13,1,6,6,taquaritingacaatinga,Phyllomedusa_nordestina,0.025,2062.5,23.348,4,160,0.004,36.35,18,-7.78168,-36.23349
2096,93,13,1,7,6,taquaritingacaatinga,Phyllomedusa_nordestina,0.017,1875,15.167,3,176.4705882,0.004333333,36.35,18,-7.78168,-36.23349
